 1.07500000e-06 -2.40139170e-04  1.07500000e-06  7.14448301e-01  1.07500000e-06  6.18676422e-01  1.07500000e-06  2.53860778e-01  1.07500000e-06  8.34953884e-02  1.07500000e-06  8.25000000e-03  1.07500000e-06  6.99350947e-01 
 1.12500000e-06 -1.05328609e-04  1.12500000e-06  7.38880392e-01  1.12500000e-06  6.46555676e-01  1.12500000e-06  2.44748646e-01  1.12500000e-06  1.03055386e-01  1.12500000e-06  1.37500000e-02  1.12500000e-06  6.99291887e-01 
 1.17500000e-06 -4.28171840e-05  1.17500000e-06  7.60915586e-01  1.17500000e-06  6.76925189e-01  1.17500000e-06  2.14242592e-01  1.17500000e-06  1.21417884e-01  1.17500000e-06  1.92500000e-02  1.17500000e-06  6.99334905e-01 
 1.22500000e-06 -1.63062628e-05  1.22500000e-06  7.87099050e-01  1.22500000e-06  7.07484539e-01  1.22500000e-06  1.84140623e-01  1.22500000e-06  1.36691696e-01  1.22500000e-06  2.47500000e-02  1.22500000e-06  6.99296382e-01 
 1.27500000e-06 -5.51268405e-06  1.27500000e-06  8.09955646e-01  1.27500000e-06  7.35449251e-01  1.27500000e-06  1.77547189e-01  1.27500000e-06  1.47625682e-01  1.27500000e-06  3.02500000e-02  1.27500000e-06  6.99322669e-01 
 1.32500000e-06 -1.16458735e-06  1.32500000e-06  8.22264032e-01  1.32500000e-06  7.59020004e-01  1.32500000e-06  1.83450963e-01  1.32500000e-06  1.55733688e-01  1.32500000e-06  3.57500000e-02  1.32500000e-06  6.99297015e-01 
 1.37500000e-06  5.97901614e-07  1.37500000e-06  8.32305667e-01  1.37500000e-06  7.77565775e-01  1.37500000e-06  1.89547004e-01  1.37500000e-06  1.63299316e-01  1.37500000e-06  4.12500000e-02  1.37500000e-06  6.99312744e-01 
 1.42500000e-06  1.32995092e-06  1.42500000e-06  8.40901534e-01  1.42500000e-06  7.91387554e-01  1.42500000e-06  1.95666513e-01  1.42500000e-06  1.70791165e-01  1.42500000e-06  4.67500000e-02  1.42500000e-06  6.99295202e-01 
 1.47500000e-06  1.64582990e-06  1.47500000e-06  8.48586282e-01  1.47500000e-06  8.02120913e-01  1.47500000e-06  2.01738257e-01  1.47500000e-06  1.78225667e-01  1.47500000e-06  5.22500000e-02  1.47500000e-06  6.99304082e-01 
 1.52500000e-06  1.79271347e-06  1.52500000e-06  8.55737485e-01  1.52500000e-06  8.11145040e-01  1.52500000e-06  2.07725011e-01  1.52500000e-06  1.85369091e-01  1.52500000e-06  5.77500000e-02  1.52500000e-06  6.99281747e-01 
 1.57500000e-06  1.86591945e-06  1.57500000e-06  8.62367221e-01  1.57500000e-06  8.18941921e-01  1.57500000e-06  2.13628417e-01  1.57500000e-06  1.92051743e-01  1.57500000e-06  6.32500000e-02  1.57500000e-06  6.99262363e-01 
 1.62500000e-06  1.90768785e-06  1.62500000e-06  8.68581623e-01  1.62500000e-06  8.25598217e-01  1.62500000e-06  2.19479398e-01  1.62500000e-06  1.98362197e-01  1.62500000e-06  6.87500000e-02  1.62500000e-06  6.99233559e-01 
 1.67500000e-06  1.93222540e-06  1.67500000e-06  8.74349909e-01  1.67500000e-06  8.31132272e-01  1.67500000e-06  2.25249340e-01  1.67500000e-06  2.04355132e-01  1.67500000e-06  7.42500000e-02  1.67500000e-06  6.99211673e-01 
 1.72500000e-06  1.94936033e-06  1.72500000e-06  8.79780508e-01  1.72500000e-06  8.35655797e-01  1.72500000e-06  2.30994540e-01  1.72500000e-06  2.10121490e-01  1.72500000e-06  7.97500000e-02  1.72500000e-06  6.99187836e-01 
