system               model                testN     trajN  tdiv/T   oob       lam   clip   par
pendulum_damped      elm_pedestal_c8     0.0003    0.0004   1.000  0.00  1.00e-12  0.000     9 [  285s]
pendulum_damped      elm_pedestal_c18    0.0000    0.0000   1.000  0.00  1.00e-12  0.000    19 [  285s]
pendulum_damped      elm_pedestal_c48    0.0000    0.0000   1.000  0.00  1.00e-12  0.000    49 [  286s]
pendulum_damped      elm_pedestal_c192    0.0000    0.0000   1.000  0.00  1.00e-12  0.000   193 [  287s]
pendulum_damped      elm_silicon_c8      0.0004    0.0005   1.000  0.00  1.00e-12  0.000     9 [  287s]
pendulum_damped      elm_silicon_c18     0.0000    0.0000   1.000  0.00  1.00e-12  0.000    19 [  288s]
pendulum_damped      elm_silicon_c48     0.0000    0.0000   1.000  0.00  1.00e-12  0.000    49 [  289s]
pendulum_damped      elm_silicon_c192    0.0000    0.0000   1.000  0.00  1.00e-12  0.000   193 [  290s]
pendulum_damped      elm0_ideal_c8       0.0467    0.0758   0.160  0.00  3.16e-08  0.000     5 [  290s]
pendulum_damped      elm0_ideal_c18      0.0234    0.0375   1.000  0.00  3.16e-09  0.000     7 [  291s]
pendulum_damped      elm0_pedestal_c8    0.0562    0.0932   0.116  0.00  3.16e-07  0.000     5 [  291s]
pendulum_damped      elm0_pedestal_c18    0.0029    0.0060   1.000  0.00  1.00e-12  0.000     7 [  292s]
pendulum_damped      elmtanh_f18         0.0000    0.0000   1.000  0.00  1.00e-12  0.000    19 [  292s]
pendulum_damped      elmtanh_f192        0.0000    0.0000   1.000  0.00  1.00e-12  0.000   193 [  292s]
brusselator          elm_ideal_c8        0.0347    0.6835   0.049  0.00  3.16e-07  0.000     9 [  293s]
brusselator          elm_ideal_c18       0.0015    0.1379   0.304  0.00  5.62e-11  0.000    19 [  294s]
brusselator          elm_ideal_c48       0.0000    0.0018   1.000  0.00  1.00e-12  0.000    49 [  295s]
brusselator          elm_ideal_c192      0.0000    0.0001   1.000  0.00  1.00e-12  0.000   193 [  296s]
brusselator          elm_pedestal_c8     0.0242    0.2565   0.040  0.00  5.62e-06  0.000     9 [  297s]
brusselator          elm_pedestal_c18    0.0004    0.0064   1.000  0.00  3.16e-11  0.000    19 [  298s]
brusselator          elm_pedestal_c48    0.0000    0.0002   1.000  0.00  1.00e-12  0.000    49 [  299s]
brusselator          elm_pedestal_c192    0.0000    0.0000   1.000  0.00  1.00e-12  0.000   193 [  300s]
brusselator          elm_silicon_c8      0.0222    0.4674   0.116  0.00  1.78e-05  0.000     9 [  301s]
brusselator          elm_silicon_c18     0.0006    0.0217   0.628  0.00  1.78e-11  0.000    19 [  302s]
brusselator          elm_silicon_c48     0.0000    0.0001   1.000  0.00  1.00e-12  0.000    49 [  303s]
brusselator          elm_silicon_c192    0.0000    0.0000   1.000  0.00  1.00e-12  0.000   193 [  305s]
brusselator          elm0_ideal_c8       0.1753    1.9734   0.017  0.67  1.00e-04  0.000     5 [  307s]
brusselator          elm0_ideal_c18      0.1430    0.6166   0.014  0.01  5.62e-06  0.000     7 [  337s]
brusselator          elm0_pedestal_c8    0.0907    0.4008   0.023  0.00  3.16e-04  0.000     5 [  338s]
brusselator          elm0_pedestal_c18    0.0620    0.4853   0.025  0.00  3.16e-07  0.000     7 [  338s]
brusselator          elmtanh_f18         0.0177    0.4268   0.092  0.00  1.78e-06  0.000    19 [  339s]
brusselator          elmtanh_f192        0.0065    0.0000   1.000  0.00  1.00e-12  0.000   193 [  339s]

Saved results/elm.json (339s)
